FIPS,name,trump,sanders,clinton,walker,carson,cruz,bush,other
27159,"Wadena County, Minnesota",60.10612847,13.3502083,11.1566358,0.973266656,0,0,1.406132549,13.00762822
27161,"Waseca County, Minnesota",54.20155029,4.097751556,3.302490671,0.358132542,0.781671911,14.41914015,5.323671448,17.51559144
27163,"Washington County, Minnesota",20.57996086,5.042952379,55.27892444,2.728731168,0.232523439,0.317716767,1.55784009,14.26135086
27165,"Watonwan County, Minnesota",39.66525225,1.745993589,8.220872557,10.69660795,18.98280286,6.215781642,0,14.47268915
27167,"Wilkin County, Minnesota",22.69074788,0,26.60565779,0,31.7014347,0,0,19.00215962
27169,"Winona County, Minnesota",38.15111282,3.253267317,25.37575986,7.394758301,0.100731145,0.106450361,6.202950383,19.41496982
27171,"Wright County, Minnesota",52.28294183,6.324479,19.20080225,2.69474904,0.361797943,8.93294968,1.718315992,8.483964266
27173,"Yellow Medicine County, Minnesota",48.22905515,51.77094485,0,0,0,0,0,0
28001,"Adams County, Mississippi",51.69960813,6.695048029,4.838691273,4.026000312,6.541348517,5.326343262,4.318532581,16.55442789
28003,"Alcorn County, Mississippi",53.25303724,4.647286389,7.600293866,2.050319905,1.340391697,9.28823048,0.284205632,21.5362348
28005,"Amite County, Mississippi",36.487895,0,7.409860128,0,1.522298035,0,54.57994684,0
28007,"Attala County, Mississippi",12.86659294,0,14.52984414,6.277145819,29.54265465,0,0,36.78376244
28011,"Bolivar County, Mississippi",84.18763235,1.80020605,6.297275928,0.907191699,0,0.457791125,1.021348311,5.328554541
28013,"Calhoun County, Mississippi",87.41229826,1.955285963,3.422640532,0,0,4.40828104,1.955285963,0.846208238
28019,"Choctaw County, Mississippi",24.11219536,10.07939185,5.598023515,0,19.67070757,0,35.55914637,4.980535347
28021,"Claiborne County, Mississippi",0,0,0,0,0,0,0,100
28023,"Clarke County, Mississippi",0,10.69673791,11.29609266,29.43977912,0,0,26.58123257,21.98615774
28025,"Clay County, Mississippi",61.11774296,15.9189107,7.375149051,0,0,0,0,15.58819729
28027,"Coahoma County, Mississippi",60.75583697,0,21.97750047,0,10.80696317,4.471953662,1.115942617,0.871803111
28029,"Copiah County, Mississippi",47.67918936,0,12.25703972,0,23.71913326,0,0,16.34463766
28031,"Covington County, Mississippi",52.58328598,0,0,10.5635664,0,0,13.03940262,23.813745
28033,"De Soto County, Mississippi",54.49987035,11.27752421,7.794324624,1.753509479,3.682654681,4.402514987,2.954251108,13.63535056
28035,"Forrest County, Mississippi",37.03312279,4.212566545,14.28870205,9.554989783,22.94351528,0.481869368,1.610237516,9.874996658
28037,"Franklin County, Mississippi",61.51251403,15.34159583,1.629635208,0,0,0,18.07330914,3.442945797
28039,"George County, Mississippi",70.13630135,0,0,0,7.447254062,0,1.57993213,20.83651245
28041,"Greene County, Mississippi",30.95057286,8.84358751,31.7522954,0,0,12.9334292,0,15.52011504
28043,"Grenada County, Mississippi",58.53236091,0,11.92003135,1.860438494,3.9860556,3.951416368,3.958767978,15.7909293
28045,"Hancock County, Mississippi",70.67661277,7.351553468,3.94567722,0.474620078,3.672670887,2.455120708,2.114686692,9.30905818
28047,"Harrison County, Mississippi",46.67489478,15.56180059,9.75099876,3.669789941,0.644545141,1.462369465,7.878006812,14.3575945
28049,"Hinds County, Mississippi",62.93686677,1.927087523,3.43055617,0.939790798,0.474639559,0.195108602,0.270139846,29.82581073
28051,"Holmes County, Mississippi",62.01197124,2.531452298,10.75302548,12.23671309,0,0,12.46683789,0
28053,"Humphreys County, Mississippi",49.05136544,50.94863456,0,0,0,0,0,0
28057,"Itawamba County, Mississippi",43.99510643,6.819431585,4.99019343,0,11.18665244,9.195174065,2.017020653,21.7964214
28059,"Jackson County, Mississippi",57.8403918,4.705362495,7.063805101,9.109318738,2.799949701,2.679259373,1.326451709,14.47546108
28061,"Jasper County, Mississippi",76.4551647,0,0,0,0,0,0,23.5448353
28067,"Jones County, Mississippi",81.09276456,1.762704576,3.106122804,0,3.563898266,0.732578246,0,9.741931545
28069,"Kemper County, Mississippi",100,0,0,0,0,0,0,0
28071,"Lafayette County, Mississippi",43.80474004,14.73721,10.32144279,2.457490567,3.661974424,4.008453155,3.877278459,17.13141057
28073,"Lamar County, Mississippi",39.03725212,0,0,0,0,20.59237854,0,40.37036934
28075,"Lauderdale County, Mississippi",62.31126861,5.454635192,6.924487871,3.34210906,3.415408177,2.718438808,3.093495597,12.74015668
28077,"Lawrence County, Mississippi",100,0,0,0,0,0,0,0
28081,"Lee County, Mississippi",79.56876587,2.34882801,3.188213916,1.353017687,2.200625073,4.346091307,1.609667453,5.384790686
28083,"Leflore County, Mississippi",31.55705001,0,0,0,0,0,0,68.44294999
28085,"Lincoln County, Mississippi",4.383140694,0.808320971,1.880714019,0,0.227784204,0.545007731,0,92.15503238
28087,"Lowndes County, Mississippi",37.54330673,14.75318047,3.738942043,3.14209295,1.102054418,1.549861961,1.089856545,37.08070488
28089,"Madison County, Mississippi",48.06171292,4.303460952,10.39515375,1.71510854,1.702216679,5.396527673,7.217486855,21.20833263
28091,"Marion County, Mississippi",44.6749269,0,28.47649736,0,26.84857574,0,0,0
28093,"Marshall County, Mississippi",32.96142707,0,18.84868194,0,0,0,8.070516781,40.11937421
28095,"Monroe County, Mississippi",60.65007884,2.698972699,3.632033826,2.434325197,4.686136587,1.057329739,0,24.84112311
28097,"Montgomery County, Mississippi",3.804911103,82.76271405,1.28570722,0,10.91299709,0,0.656390422,0.577280113
28099,"Neshoba County, Mississippi",10.510184,2.201240534,0,0.048086962,0.677826376,0,0,86.56266213
28101,"Newton County, Mississippi",57.40540482,5.468609882,0,0,0,7.316785295,0,29.8092
28103,"Noxubee County, Mississippi",100,0,0,0,0,0,0,0
28105,"Oktibbeha County, Mississippi",47.52481873,12.66928481,8.138947665,4.975652419,3.021004373,1.525797715,5.750294823,16.39419946
28107,"Panola County, Mississippi",67.0681568,0,9.076645846,0,0,0,3.299610414,20.55558694
28109,"Pearl River County, Mississippi",20.87000093,2.680128572,2.273249557,0.167681732,10.89451898,0.213033629,0.997544828,61.90384177
28111,"Perry County, Mississippi",100,0,0,0,0,0,0,0
28113,"Pike County, Mississippi",77.3183155,3.30341015,6.852541787,0.94622884,2.599184686,0,0,8.980319037
28115,"Pontotoc County, Mississippi",21.03625485,24.66560087,0,0,0,0,0,54.29814427
28117,"Prentiss County, Mississippi",34.89593704,50.63755116,11.35299757,0,0,0.803947605,0.845249044,1.464317588
28119,"Quitman County, Mississippi",84.0731073,0,15.9268927,0,0,0,0,0
28121,"Rankin County, Mississippi",68.47194837,2.941504851,4.967520424,2.198265879,1.302806269,1.010425397,15.01751141,4.090017404
28123,"Scott County, Mississippi",63.5542425,0,0.356643826,0,0,0,0,36.08911367
28127,"Simpson County, Mississippi",41.55568312,8.206789995,16.72733341,0,9.872759133,11.57126533,0,12.06616901
28131,"Stone County, Mississippi",49.26283027,0,0,0,0,3.967064348,34.36894782,12.40115756
28133,"Sunflower County, Mississippi",33.83043095,2.887293768,60.63164461,0,0,1.394505868,1.256124798,0
28135,"Tallahatchie County, Mississippi",74.93678211,2.573707335,3.908081968,0.284267948,1.54735229,1.193322747,0.497289824,15.05919578
28137,"Tate County, Mississippi",88.08132023,0.681095207,6.161963707,1.29639507,0,0.615299862,0,3.163925922
28139,"Tippah County, Mississippi",19.90200195,0,35.76708053,0,4.021878072,0,2.121545681,38.18749377
28141,"Tishomingo County, Mississippi",60.54527823,0,0,0,14.70741018,0,0,24.74731158
28143,"Tunica County, Mississippi",67.23738267,0,0,0,0,0,0,32.76261733
28145,"Union County, Mississippi",71.98055712,0.386380942,4.619826671,1.374034477,1.616220525,0.08467821,2.230159195,17.70814286
28147,"Walthall County, Mississippi",100,0,0,0,0,0,0,0
28149,"Warren County, Mississippi",51.25749258,10.40202504,17.72572418,2.002255672,2.587602382,2.560788629,5.232544835,8.231566691
28151,"Washington County, Mississippi",29.88440782,48.98883903,2.527031653,1.807078808,2.096844837,5.115208918,2.305726959,7.274861975
28153,"Wayne County, Mississippi",58.96311894,0,0.149913745,40.03300322,0.680039808,0,0,0.173924283
28155,"Webster County, Mississippi",50,0,0,0,0,0,50,0
28157,"Wilkinson County, Mississippi",74.70997733,0,0,0,0,0,0,25.29002267
28159,"Winston County, Mississippi",39.54447485,10.59000165,10.69572641,0,0,0,0,39.16979708
28161,"Yalobusha County, Mississippi",0,0,0,0,0,0,100,0
28163,"Yazoo County, Mississippi",65.78440928,1.497703533,14.89798394,0,7.784201827,0,0,10.03570142
29001,"Adair County, Missouri",50.78089604,15.13894035,11.64428362,1.279637587,0.638165752,0.695034968,0.461400657,19.36164102
29003,"Andrew County, Missouri",30.07449905,0,5.41809315,24.16152169,32.12537588,0,2.746152454,5.474357777
29005,"Atchison County, Missouri",16.97680321,4.401730339,13.49138822,0,17.88457173,12.3321223,4.401730339,30.51165386
29007,"Audrain County, Missouri",30.17406619,43.44405622,10.84744003,3.489403665,6.692776675,0,1.31059957,4.041657641
29009,"Barry County, Missouri",77.15388735,0.653074486,2.013355786,0.657786679,2.07581995,1.29216277,10.52171976,5.632193226
29011,"Barton County, Missouri",87.05548592,0,12.94451408,0,0,0,0,0
29013,"Bates County, Missouri",57.89192177,32.98535648,9.122721746,0,0,0,0,0
29015,"Benton County, Missouri",28.11848363,9.341115089,44.59734788,4.089753581,4.089753581,3.548401023,4.421781557,1.793363653
29017,"Bollinger County, Missouri",50.4994443,0,49.5005557,0,0,0,0,0
29019,"Boone County, Missouri",44.77515081,47.68616182,1.322407912,0,0,0,1.112414244,5.103865215
29021,"Buchanan County, Missouri",59.74824336,6.626632173,10.54658594,1.188002946,1.141282257,0.827718153,2.188125829,17.73340934
29023,"Butler County, Missouri",38.19342536,37.63169192,8.00852574,0.695064033,1.305060057,3.517975007,3.218855999,7.429401887
29025,"Caldwell County, Missouri",30.90776615,14.70220593,0,2.813062912,20.10866841,0,18.32516418,13.14313241
29027,"Callaway County, Missouri",48.27456052,18.73320909,24.05201595,4.424570065,0,1.593108272,0.426301748,2.496234364
29029,"Camden County, Missouri",38.75283899,15.89002618,15.80610621,5.662351669,1.741973697,4.939721396,5.365757958,11.84122389
29031,"Cape Girardeau County, Missouri",31.24591473,10.04135339,19.60945734,0.62429699,2.255579676,1.086001045,2.07240611,33.06499072
29033,"Carroll County, Missouri",45.31852077,16.47531624,26.86793165,0,0,0,0,11.33823134
29037,"Cass County, Missouri",29.13769489,24.16187927,24.96801381,0.481146709,2.731449052,1.44406932,0.68557124,16.39017571
29039,"Cedar County, Missouri",31.92434518,2.792857933,9.273591607,0,0,0,0,56.00920528
29041,"Chariton County, Missouri",40.6690412,0,22.35828684,13.71444023,13.22757986,0,0,10.03065187
29043,"Christian County, Missouri",41.56492673,31.14834352,11.4955402,1.154970133,0.938937328,1.210831599,0.784271926,11.70217857
29045,"Clark County, Missouri",59.97482846,0,17.43923532,0,0,0,0,22.58593622
29047,"Clay County, Missouri",54.25719698,13.39753891,8.974985431,3.885917445,2.588628615,3.400219798,1.926476549,11.56903627
29049,"Clinton County, Missouri",45.76547619,7.306206865,8.811048907,5.40505107,2.036347844,3.647039408,8.642584876,18.38624484
29051,"Cole County, Missouri",41.34063168,9.433603845,10.61030368,2.487086753,1.583054835,5.386499974,2.107041252,27.05177798
29053,"Cooper County, Missouri",4.909342343,0.597390762,0.406304393,0.337588184,0.400756666,0.419857784,0.326103918,92.60265595
29055,"Crawford County, Missouri",36.73676422,8.440531701,7.323519165,3.29344404,1.178578233,2.530626589,2.916043967,37.58049209
29057,"Dade County, Missouri",38.50843402,35.10331606,0,0,0,0,0,26.38824992
29059,"Dallas County, Missouri",0,13.36726457,16.09699718,0,70.53573825,0,0,0
29061,"Daviess County, Missouri",43.3684337,27.81848474,20.38158774,8.431493818,0,0,0,0
29063,"Dekalb County, Missouri",79.99999967,0,20.00000033,0,0,0,0,0
29065,"Dent County, Missouri",48.90740914,9.090090617,15.22204171,5.263059605,0,4.691681859,0.675368648,16.15034842
29067,"Douglas County, Missouri",100,0,0,0,0,0,0,0
29069,"Dunklin County, Missouri",33.41060194,33.61994653,11.33650005,0.641678746,2.011773698,2.041933286,6.027178981,10.91038677
29071,"Franklin County, Missouri",56.10949856,12.30324146,10.32641872,1.705717335,1.603328664,1.696431536,0.980312701,15.27505102
29073,"Gasconade County, Missouri",6.485574586,0.820230984,89.01937067,0,0.353839555,1.891193064,0.211794336,1.217996804
29075,"Gentry County, Missouri",16.03639566,8.250609601,41.40469147,0,0,0,13.30121608,21.0070872
29077,"Greene County, Missouri",46.72002252,8.426029155,14.1770472,1.044733743,4.92362206,2.263080265,0.91335564,21.53210941
29079,"Grundy County, Missouri",55.31046858,11.87421995,21.79829334,0,5.680673595,0,0,5.336344542
29081,"Harrison County, Missouri",53.90854861,20.40305905,11.06936392,1.302644768,0,2.317406851,1.505776123,9.493200677
29083,"Henry County, Missouri",33.28775714,57.84699531,1.714154375,2.453955711,0,0.862635671,1.933720768,1.900781022
29085,"Hickory County, Missouri",39.53077855,20.98346726,0,0,0,0,0,39.48575419
29087,"Holt County, Missouri",16.3260134,50.80344658,0,7.419455385,0,0,0,25.45108463
29089,"Howard County, Missouri",21.83696329,52.25268166,7.818664376,0,7.78136428,0,0,10.31032639
29091,"Howell County, Missouri",74.76345728,7.017644425,6.518026388,0.373758997,1.787622196,4.418834891,2.378072316,2.742583508
29093,"Iron County, Missouri",100,0,0,0,0,0,0,0
29095,"Jackson County, Missouri",60.48792206,9.329405045,10.5130562,2.141262577,1.89856224,4.614204081,1.795525062,9.220062735
29097,"Jasper County, Missouri",57.7060517,17.14084743,5.080982715,0.728456194,0.580396764,12.30693918,0.615521184,5.840804832
29099,"Jefferson County, Missouri",68.76638189,6.081757824,6.084557902,1.027664215,1.324464993,1.63155182,1.884195524,13.19942584
29101,"Johnson County, Missouri",61.91070317,4.324553685,10.15907157,1.812646061,0.651259097,2.689464509,0.633856647,17.81844526
29103,"Knox County, Missouri",52.35478083,0,47.64521917,0,0,0,0,0
29105,"Laclede County, Missouri",20.47346866,16.36653558,51.24227359,0.708210796,1.417681283,2.407179213,2.350829903,5.033820971
29107,"Lafayette County, Missouri",56.01785532,7.11352031,17.58384828,6.832237677,3.516153018,1.186916457,1.420473764,6.328995174
29109,"Lawrence County, Missouri",63.94059076,16.94431244,7.270823322,9.019969136,0,0,0,2.824304347
29111,"Lewis County, Missouri",65.65474851,28.80104905,2.009263265,0.69470788,0,0.619287753,0.08914661,2.13179693
29113,"Lincoln County, Missouri",25.4800531,14.18110417,1.54711801,2.996171182,7.019426247,7.156630816,3.167544032,38.45195245
29115,"Linn County, Missouri",57.73209823,0,17.438059,5.135169287,0,0,0,19.69467349
29117,"Livingston County, Missouri",61.0098198,14.59599128,2.46935652,0,19.11369818,0,1.055466173,1.755668048
29119,"Mcdonald County, Missouri",17.41691219,38.6438928,35.18217739,0.83988038,0.959899498,1.754290892,0,5.202946856
29121,"Macon County, Missouri",9.63820091,14.56319595,24.08234192,0.132425058,0.66212609,0.715590623,24.57180418,25.63431527
29123,"Madison County, Missouri",33.11311203,26.96029456,14.13354568,1.890778277,0,6.587058036,8.496080237,8.819131172
29125,"Maries County, Missouri",0,0,100,0,0,0,0,0
29127,"Marion County, Missouri",51.1216369,4.651215869,10.65567109,3.270740593,1.184691833,7.00832237,15.41449483,6.693226518
29129,"Mercer County, Missouri",32.40042922,0,0,10.62836553,0,46.76218622,0,10.20901903
29131,"Miller County, Missouri",41.75277428,20.61698313,37.63024259,0,0,0,0,0
29133,"Mississippi County, Missouri",74.53266227,20.37362965,5.093708086,0,0,0,0,0
29135,"Moniteau County, Missouri",53.65437555,4.930656599,14.3771577,3.847438234,3.449412788,2.335929218,3.099095635,14.30593428
29137,"Monroe County, Missouri",91.14183495,0,0,4.018557243,4.839607807,0,0,0
29139,"Montgomery County, Missouri",84.04247859,0,15.95752141,0,0,0,0,0
29141,"Morgan County, Missouri",71.97303506,6.758940212,5.625002043,0,0,2.707583514,0.237037779,12.6984014
29143,"New Madrid County, Missouri",6.964095418,0,30.1777473,0,0,0,53.02661216,9.831545121
29145,"Newton County, Missouri",41.56200137,2.510760869,4.795746758,9.600231844,0.285651049,4.67119137,5.17730493,31.39711181
29147,"Nodaway County, Missouri",77.5807339,7.477844438,3.94729036,0.566434027,0.84142089,1.13268923,0.837954585,7.61563257
29149,"Oregon County, Missouri",0,0,0,0,0,100,0,0
29151,"Osage County, Missouri",89.00443499,0,0,0,0,0,0,10.99556501
29153,"Ozark County, Missouri",79.73767402,0,0,0,0,0,11.86087389,8.401452094
29155,"Pemiscot County, Missouri",67.64897916,6.482331642,3.552422775,1.978812254,0.331253096,2.085627044,6.505135085,11.41543894
29157,"Perry County, Missouri",12.88490352,6.289380113,75.98949908,0.088390576,1.276660419,0.747211233,0.925620305,1.798334757
29159,"Pettis County, Missouri",92.28358403,2.429073713,1.355975916,0.467565237,0.426165081,0.395487972,0.499754878,2.142393174
29161,"Phelps County, Missouri",13.28402621,25.71601833,0,60.99995546,0,0,0,0
29163,"Pike County, Missouri",74.43681822,7.108500741,7.787148212,0,0,0,3.100262448,7.567270381
29165,"Platte County, Missouri",50.30429145,11.77756453,18.5301692,4.498616559,1.028642925,2.739729512,2.392835319,8.728150506
29167,"Polk County, Missouri",29.36876497,12.15728815,21.69515161,0.142086456,35.57806263,0.212987346,0.034469101,0.811189738
29169,"Pulaski County, Missouri",43.15210933,10.61338372,7.504875486,2.784440757,7.566018575,2.398756552,1.568850042,24.41156554
29171,"Putnam County, Missouri",59.11364371,0,15.05882731,0,0,12.91376449,0,12.91376449
29173,"Ralls County, Missouri",41.35299519,15.24448972,18.91959512,5.863952921,0.793501202,13.9220654,0.619358826,3.284041622
29175,"Randolph County, Missouri",84.48747052,5.680330904,3.032385999,1.418957968,0.768762763,0.444689812,0.767084783,3.400317255
29177,"Ray County, Missouri",32.5044501,0,18.10356835,0,0,0,17.57987478,31.81210677
29179,"Reynolds County, Missouri",68.7895293,8.506017886,0,6.463946906,0,6.819922156,0,9.420583751
29181,"Ripley County, Missouri",63.40208267,11.64927893,12.883313,0,0,0,0,12.06532539
29183,"St Charles County, Missouri",73.78224996,8.464765715,5.278806365,1.559494886,2.005657343,1.297130485,1.289837585,6.322057659
29186,"Ste Genevieve County, Missouri",62.58612622,37.41387378,0,0,0,0,0,0
29187,"St Francois County, Missouri",11.10239738,6.18817297,5.641940101,0.556758059,0.218252001,0.642184877,0.22024079,75.43005382
29189,"St Louis County, Missouri",52.01238687,12.96828354,9.493446498,2.930333539,2.02677572,7.533384563,2.115864313,10.91952495
29195,"Saline County, Missouri",36.18222033,1.593773797,2.039611498,0.442546109,0.72964731,57.04092693,0.787403054,1.183870976
29197,"Schuyler County, Missouri",42.7863322,15.11929726,0,0,0,0,42.09437054,0
29199,"Scotland County, Missouri",21.73986528,46.06196663,0,4.486221399,0,0,0,27.71194669
29201,"Scott County, Missouri",51.28783929,1.951954267,1.714444947,0.453947868,35.96191001,0,1.909868699,6.720034918
29203,"Shannon County, Missouri",100,0,0,0,0,0,0,0
29205,"Shelby County, Missouri",20.34689346,0,25.32690169,0,0,54.32620485,0,0
29207,"Stoddard County, Missouri",84.79050242,2.25858079,1.410321965,0.060266126,0,9.547464095,0.195035737,1.737828864
29209,"Stone County, Missouri",37.64810637,0,0,0,0,14.22881816,0,48.12307547
29211,"Sullivan County, Missouri",56.90962574,0,5.927343209,0,31.33052511,0,0,5.832505938
29213,"Taney County, Missouri",40.54792116,5.3521852,5.162866428,1.737032292,10.09149217,0.746616409,0.633278319,35.72860802
29215,"Texas County, Missouri",50.72627415,0,31.69532597,0,0,0,0,17.57839988
29217,"Vernon County, Missouri",45.06948601,15.8072679,12.06478318,4.919517799,4.600851625,3.125795456,0,14.41229804
29219,"Warren County, Missouri",51.79011194,2.896067473,43.05600643,0.802784555,0,0,0.655355649,0.799673958
29221,"Washington County, Missouri",0,100,0,0,0,0,0,0
29223,"Wayne County, Missouri",88.16906714,2.735791055,0,0,0,0,4.198184233,4.896957574
29225,"Webster County, Missouri",47.24753809,9.82856123,6.226045808,9.898763344,9.898763344,0,0,16.90032818
29227,"Worth County, Missouri",0,50.61476206,0,0,0,34.13510635,0,15.25013159
29229,"Wright County, Missouri",25.00634094,7.063821403,2.118957991,0,58.59428577,0,0,7.216593888
30001,"Beaverhead County, Montana",53.65250062,4.639916105,5.439545293,25.31301513,1.264431285,0,1.556135095,8.134456475
30003,"Big Horn County, Montana",17.26934341,15.52393644,9.726147824,3.387616991,3.387616991,3.387616991,39.1115766,8.206144751
30005,"Blaine County, Montana",36.7409248,42.91641311,0,14.35883292,0,0,5.983829177,0
30009,"Carbon County, Montana",77.50602926,19.94919276,0,1.21618722,0,0,0,1.328590755
30011,"Carter County, Montana",0,0,100,0,0,0,0,0
30013,"Cascade County, Montana",75.37811812,5.456822574,3.769147568,2.67802772,1.733828277,2.305947754,1.429318668,7.248789315
30015,"Chouteau County, Montana",49.74102899,14.55779762,11.80100519,0,0,0,0,23.90016819
30019,"Daniels County, Montana",72.3904251,0,1.867363457,1.995449739,0,0,0,23.74676171
30023,"Deer Lodge County, Montana",24.04310317,11.07740854,13.7431722,2.895769085,2.944883928,2.944883928,11.16095341,31.18982575
30025,"Fallon County, Montana",13.9267348,12.38430113,0,0,0,73.68896407,0,0
30027,"Fergus County, Montana",50.08941837,3.015479349,41.46000487,0,1.079314959,0.978696804,0.92250799,2.45457766
30029,"Flathead County, Montana",18.88124662,52.84787816,1.028722996,0.276166552,0.234523921,4.658815747,0.487328361,21.58531764
30031,"Gallatin County, Montana",29.84498125,12.42131137,7.754407502,35.54717997,4.445970863,1.361485975,1.269579253,7.355083809
30035,"Glacier County, Montana",5.820054604,1.969063129,17.1545464,1.387087479,1.06706324,0,0.682974727,71.91921043
30041,"Hill County, Montana",36.67802849,10.64291114,45.33162059,0,0.424789269,1.088999301,0,5.833651215
30043,"Jefferson County, Montana",69.90051809,0,18.18718404,2.799414014,0.520084312,0,6.077437837,2.515361712
30045,"Judith Basin County, Montana",100,0,0,0,0,0,0,0
30047,"Lake County, Montana",1.896736394,6.950868694,5.520698437,27.02195391,0,0,30.17189856,28.43784401
30049,"Lewis and Clark County, Montana",23.12438283,13.62041608,3.040460451,51.81458783,0.567575019,1.374094507,1.320567025,5.137916258
30051,"Liberty County, Montana",0,0,28.83463985,0,0,0,0,71.16536015
30053,"Lincoln County, Montana",46.18787038,5.773912721,7.459223276,1.702965781,1.255248968,6.815700312,1.349346941,29.45573162
30055,"McCone County, Montana",67.40995219,14.4990856,18.09096221,0,0,0,0,0
30057,"Madison County, Montana",50.32494159,45.57813832,1.258969316,0.629742358,0,0,0.243835512,1.964372903
30059,"Meagher County, Montana",21.49127156,0,0,0,0,13.62594312,0,64.88278532
30063,"Missoula County, Montana",65.46510385,3.427805919,29.97569112,0.112955248,0.050131541,0.140522164,0.378525507,0.449264654
30065,"Musselshell County, Montana",43.05890807,12.86902282,7.993394372,7.329435657,0,6.773605085,0,21.975634
30067,"Park County, Montana",7.296272576,18.68840654,67.58974837,0.292696075,0.699319057,0.767766532,0.314200393,4.35159046
30071,"Phillips County, Montana",26.94217549,21.9412844,14.58763143,0,10.97064041,10.97064041,0,14.58762785
30073,"Pondera County, Montana",95.78764003,1.083340078,1.083340078,0,0,1.120480516,0.925199298,0
30077,"Powell County, Montana",73.58958452,13.32893461,8.59141189,0,0,0,0,4.490068979
30081,"Ravalli County, Montana",52.72274749,4.396476861,18.29605251,1.897848046,0.465079964,1.429284037,2.645211626,18.14729947
30083,"Richland County, Montana",35.3063118,19.62069984,15.4947165,4.359996794,2.299903142,0,8.057634223,14.8607377
30085,"Roosevelt County, Montana",53.57552936,11.00553706,10.26372753,0,0,0,5.188333688,19.96687236
30087,"Rosebud County, Montana",82.6678206,2.220928526,5.89722267,3.806202837,0,0,0,5.407825363
30089,"Sanders County, Montana",39.84211648,48.37449955,0,0,0,0,0,11.78338397
30091,"Sheridan County, Montana",68.8539965,0,18.36074739,0,0,0,0,12.7852561
30093,"Silver Bow County, Montana",57.00064538,18.02999615,6.232799081,4.715087288,0.475028571,1.108236336,2.743886749,9.694320449
30095,"Stillwater County, Montana",100,0,0,0,0,0,0,0
30097,"Sweet Grass County, Montana",58.44485344,1.169258342,9.762961708,6.763405753,5.393090114,12.77873547,0,5.687695181
30099,"Teton County, Montana",8.943213381,10.76485313,28.82547498,0,19.17189913,10.76485313,0,21.52970626
30101,"Toole County, Montana",36.51257344,44.55162032,6.340705655,0,0,3.587066301,1.132113996,7.875920281
30105,"Valley County, Montana",48.71914714,14.74134912,26.45881985,4.23226147,0,0.846453049,0,5.001969382
30107,"Wheatland County, Montana",58.1098163,10.39357434,22.09379024,9.402819125,0,0,0,0
30111,"Yellowstone County, Montana",54.69619508,12.81338823,10.97149738,4.604131761,1.857699425,1.091834818,6.956883916,7.008369383
31001,"Adams County, Nebraska",45.86757338,15.75498304,9.347544441,5.589373211,1.572750602,4.204688258,6.138182673,11.5249044
31003,"Antelope County, Nebraska",12.48378782,0,60.02291205,0,0,0,5.011414287,22.48188585
31011,"Boone County, Nebraska",39.44671592,12.2313055,0,35.82227605,0,0,0,12.49970254
31013,"Box Butte County, Nebraska",100,0,0,0,0,0,0,0
31015,"Boyd County, Nebraska",63.0001433,0,0,0,0,0,7.490063445,29.50979326
31017,"Brown County, Nebraska",59.46471068,10.34983839,22.826877,0,0,2.761443566,1.835686797,2.761443566
31019,"Buffalo County, Nebraska",48.37156787,30.04677932,9.852167738,1.572836236,1.683625218,0.985380398,1.670060598,5.817582615
31021,"Burt County, Nebraska",34.34610787,28.74412588,1.923926235,0,0,8.917789614,24.26888763,1.799162776
31023,"Butler County, Nebraska",100,0,0,0,0,0,0,0
31025,"Cass County, Nebraska",21.2842942,4.962889952,27.77555812,24.67326198,2.00291919,0,1.151332751,18.14974381
31027,"Cedar County, Nebraska",69.75868658,0,0,0,0,0,0,30.24131342
31029,"Chase County, Nebraska",53.94304799,0,5.597539561,4.688384948,0,10.5584751,0,25.2125524
31031,"Cherry County, Nebraska",19.37952654,0,32.13747834,18.44577358,0,14.6157734,0,15.42144814
31033,"Cheyenne County, Nebraska",51.12318799,8.868198775,4.689438076,6.221123481,0,15.41115086,2.998401913,10.6884989
31035,"Clay County, Nebraska",26.65528224,35.47539926,5.454646419,4.912000573,0,6.202102286,0,21.30056922
31037,"Colfax County, Nebraska",70.85223355,0,29.14776645,0,0,0,0,0
31039,"Cuming County, Nebraska",77.147202,12.78956495,6.032342138,1.895478689,0,0,0,2.135412218
31041,"Custer County, Nebraska",80.08708043,1.147114249,11.70370076,0,0,0,0.834369068,6.22773549
31043,"Dakota County, Nebraska",49.68047825,15.24697351,6.627240015,6.174961024,0,1.866292661,0.838351651,19.56570289
31045,"Dawes County, Nebraska",38.52003104,0,4.216183535,3.34135621,3.34135621,3.34135621,8.056855811,39.18286098
31047,"Dawson County, Nebraska",31.61011259,5.811552078,29.6240498,12.72555701,0,4.994649002,4.226679899,11.00739962
31051,"Dixon County, Nebraska",59.14251734,19.46946156,0,1.04232565,0,0,0,20.34569544
31053,"Dodge County, Nebraska",55.90545604,8.255791617,2.017081931,0.835889149,0.15633967,9.672434021,3.255537447,19.90147013
31055,"Douglas County, Nebraska",51.71821036,9.304325206,12.4819318,4.17265381,0.74544113,9.281028355,1.879344227,10.41706511
31059,"Fillmore County, Nebraska",91.70666536,7.784446064,0,0,0,0,0,0.508888571
31061,"Franklin County, Nebraska",80.33736142,0,0,0,0,0,0,19.66263858
31065,"Furnas County, Nebraska",72.84463188,7.275460293,13.1215939,1.541539965,0,0,5.216773958,0
